place	hour	score
tunis	2016-10-16 10	0.0613983324766
tunis	2016-10-16 22	0.0698492693565
tunis	2016-10-17 01	0.0697012481844
tunis	2016-10-17 08	0.063041977256
tunis	2016-10-21 08	0.0613164605921
tunis	2016-10-21 21	0.0724995457964
tunis	2016-10-24 09	0.0640674232466
tunis	2016-10-24 14	0.0626692219086
tunis	2016-10-25 23	0.0658616267494
tunis	2016-10-26 22	0.0610214609523
tunis	2016-10-27 11	0.0697492087491
tunis	2016-10-28 10	0.0600800321559
tunis	2016-10-28 14	0.0686696431312
tunis	2016-10-30 11	0.0626631093
tunis	2016-10-31 12	0.0636502186068
tunis	2016-10-31 16	0.0620946272448
tunis	2016-10-31 17	0.065182776958
tunis	2016-11-01 12	0.0642717865279
tunis	2016-11-02 11	0.0670679840091
tunis	2016-11-02 13	0.0608614281881
tunis	2016-11-02 14	0.0609729192934
tunis	2016-11-02 16	0.0820226302178
tunis	2016-11-03 21	0.0589159457275
tunis	2016-11-03 21	0.0875384792425
tunis	2016-11-03 22	0.0915912125629
tunis	2016-11-11 21	0.0605134086928
tunis	2016-11-12 13	0.059258134012
tunis	2016-11-12 13	0.0632045862527
tunis	2016-11-12 18	0.0859932100497
tunis	2016-11-12 21	0.0658368026804
tunis	2016-11-13 12	0.154681926086
tunis	2016-11-13 14	0.0597464625137
tunis	2016-11-13 15	0.0815638367004
tunis	2016-12-08 09	0.065368804856
tunis	2016-12-09 09	0.0600223849482
tunis	2016-12-09 11	0.0606406322801
tunis	2016-12-09 13	0.0593518411202
tunis	2016-12-09 13	0.0599995299272
tunis	2016-12-09 14	0.0774194937356
tunis	2016-12-09 14	0.0586287329805
tunis	2016-12-09 16	0.0748901286636
tunis	2016-12-17 20	0.0588021206975
tunis	2016-12-18 09	0.0576164803317
tunis	2016-12-18 11	0.0609730556632
tunis	2016-12-18 12	0.0688148802501
tunis	2016-12-18 13	0.0598507006519
tunis	2016-12-18 17	0.057737441479
tunis	2016-12-19 21	0.0575368116098
tunis	2016-12-19 22	0.0586052761279
tunis	2016-12-20 14	0.0638884212698
tunis	2016-12-20 22	0.0673542152146
tunis	2016-12-21 20	0.0671329740607
tunis	2016-12-22 08	0.0675944729833
tunis	2016-12-22 12	0.164347774815
tunis	2016-12-22 16	0.101839055434
tunis	2016-12-23 17	0.0604812040037
tunis	2016-12-23 23	0.161238694894
tunis	2016-12-25 19	0.132033340086
tunis	2016-12-26 20	0.0590272799058
tunis	2016-12-26 22	0.0615937382756
tunis	2016-12-28 12	0.0579999197558
tunis	2016-12-28 15	0.0570047041365
tunis	2016-12-28 22	0.0651823776416
tunis	2016-12-29 19	0.165343410052
tunis	2016-12-29 22	0.0623429285368
tunis	2016-12-30 00	0.0616503501505
tunis	2017-01-03 17	0.0683865251347
tunis	2017-01-04 08	0.0565438658388
tunis	2017-01-04 12	0.073116530299
tunis	2017-01-05 13	0.0720098596823
tunis	2017-01-06 10	0.059882345588
tunis	2017-01-07 10	0.0568337631056
tunis	2017-01-07 21	0.0634335507654
tunis	2017-01-08 19	0.070732088162
tunis	2017-01-08 20	0.0585372628644
tunis	2017-01-08 20	0.0569783695159
tunis	2017-01-08 22	0.0564473126269
tunis	2017-01-10 20	0.0728943520404
tunis	2017-01-11 18	0.060225186957
tunis	2017-01-12 12	0.0916629427828
tunis	2017-01-12 13	0.0547987882251
tunis	2017-01-12 23	0.0604391496582
tunis	2017-01-13 16	0.0575478215735
tunis	2017-01-14 02	0.0564933743876
tunis	2017-01-14 08	0.0547712488501
tunis	2017-01-16 15	0.0575427687285
tunis	2017-01-16 20	0.0786165941173
tunis	2017-01-17 22	0.085717144311
tunis	2017-01-18 17	0.0546299286258
tunis	2017-01-19 12	0.0640306707386
tunis	2017-01-19 21	0.0623937666236
tunis	2017-01-19 23	0.0546299286258
tunis	2017-01-21 18	0.0640306707386
tunis	2017-01-22 09	0.0644260904881
tunis	2017-01-22 22	0.0589822919044
tunis	2017-01-26 00	0.149707796679
tunis	2017-01-26 10	0.0643221753947
tunis	2017-01-26 12	0.0563090636735
tunis	2017-01-26 21	0.0595234046916
tunis	2017-01-27 07	0.0536774061247
tunis	2017-01-28 14	0.0541441941654
tunis	2017-01-31 22	0.0799120166152
tunis	2017-02-02 11	0.0529627749599
tunis	2017-02-03 18	0.0602879432303
tunis	2017-02-05 10	0.0569208345817
tunis	2017-02-06 13	0.0985439413346
tunis	2017-02-06 13	0.0594271732645
tunis	2017-02-07 00	0.0541523133462
tunis	2017-02-08 08	0.0550375971694
tunis	2017-02-11 10	0.0523636148568
tunis	2017-02-13 09	0.0616659889113
tunis	2017-02-16 09	0.0553704942163
tunis	2017-02-16 21	0.0578566549448
tunis	2017-02-17 08	0.0542648792691
tunis	2017-02-17 11	0.0562041134621
tunis	2017-02-17 12	0.0548718619971
tunis	2017-02-17 14	0.0504833420961
tunis	2017-02-18 07	0.151934456941
tunis	2017-02-18 14	0.0535225091119
tunis	2017-02-18 17	0.0537808148863
tunis	2017-02-19 09	0.126879457564
tunis	2017-02-19 10	0.0522438582993
tunis	2017-02-21 08	0.0888835541579
tunis	2017-02-21 20	0.0500972065963
tunis	2017-02-23 13	0.0699306847151
tunis	2017-02-23 19	0.0482466082345
tunis	2017-02-24 13	0.0509487296055
tunis	2017-02-25 23	0.153182132333
tunis	2017-02-25 23	0.066477627253
tunis	2017-02-26 13	0.0479670661901
tunis	2017-02-26 22	0.0498825239351
tunis	2017-02-27 08	0.157227632813
tunis	2017-02-27 19	0.0563039497706
tunis	2017-02-28 08	0.136441530278
tunis	2017-03-01 08	0.0640373866825
tunis	2017-03-01 08	0.0516680978215
tunis	2017-03-01 14	0.0517020504165
tunis	2017-03-01 19	0.0843291744193
tunis	2017-03-02 08	0.0665118632156
tunis	2017-03-03 16	0.0576634949029
tunis	2017-03-04 16	0.0470712090611
tunis	2017-03-04 16	0.0632581321186
tunis	2017-03-04 18	0.0703473770478
tunis	2017-03-04 20	0.142905797199
tunis	2017-03-04 20	0.0588385399185
tunis	2017-03-04 20	0.0963638630865
tunis	2017-03-04 21	0.0500863789447
tunis	2017-03-04 21	0.0497530408025
tunis	2017-03-05 08	0.0468100519611
tunis	2017-03-05 11	0.0486095989175
tunis	2017-03-05 22	0.0464481721901
tunis	2017-03-06 10	0.0655861686248
tunis	2017-03-06 13	0.0494965588435
tunis	2017-03-07 08	0.0461698407766
tunis	2017-03-07 12	0.153276503688
tunis	2017-03-09 20	0.0599238555574
tunis	2017-03-11 08	0.0790832051326
tunis	2017-03-11 22	0.0689542336695
tunis	2017-03-12 08	0.0661101442199
tunis	2017-03-12 10	0.0513364270196
tunis	2017-03-12 11	0.183935061667
tunis	2017-03-12 11	0.0611671329812
tunis	2017-03-12 14	0.0556997046967
tunis	2017-03-13 11	0.0630338060466
tunis	2017-03-14 17	0.0546253597105
tunis	2017-03-15 00	0.0453774611052
tunis	2017-03-15 08	0.0864112468439
tunis	2017-03-15 13	0.082425202915
tunis	2017-03-15 14	0.0479335157049
tunis	2017-03-15 18	0.0493747345051
tunis	2017-03-15 22	0.084403881067
tunis	2017-03-16 18	0.075747763724
tunis	2017-03-16 21	0.0439523887746
tunis	2017-03-17 18	0.0965127229663
tunis	2017-03-18 19	0.0433292475158
tunis	2017-03-19 05	0.0433271720351
tunis	2017-03-19 22	0.0466536441931
tunis	2017-03-20 05	0.0461611486879
tunis	2017-03-23 14	0.133118070307
tunis	2017-03-23 15	0.0470843813771
tunis	2017-03-24 07	0.0431539148889
tunis	2017-03-26 11	0.0427217987895
tunis	2017-03-26 18	0.0428551993019
tunis	2017-03-26 19	0.0495431840525
tunis	2017-03-27 11	0.0434300446495
tunis	2017-03-27 20	0.0613873591515
tunis	2017-03-28 15	0.0420582657012
tunis	2017-03-28 18	0.0431175378302
tunis	2017-03-28 21	0.0451579086346
tunis	2017-03-28 22	0.0485061900475
tunis	2017-03-29 12	0.0419025213365
tunis	2017-03-30 13	0.0469928179832
tunis	2017-03-31 12	0.0636161463498
tunis	2017-03-31 17	0.0417229848684
tunis	2017-03-31 21	0.0434428852307
tunis	2017-03-31 21	0.0415864722802
tunis	2017-04-01 08	0.0456145981451
tunis	2017-04-02 21	0.0701651006605
tunis	2017-04-03 16	0.0412068008598
tunis	2017-04-04 01	0.0642397956286
tunis	2017-04-04 08	0.0417015297731
tunis	2017-04-04 16	0.0653234664383
tunis	2017-04-05 13	0.0568003633062
tunis	2017-04-07 15	0.0404097174057
tunis	2017-04-07 16	0.0524679713245
tunis	2017-04-09 10	0.0449435972883
tunis	2017-04-09 10	0.057551124805
tunis	2017-04-09 22	0.0440686797797
tunis	2017-04-09 22	0.0749654231396
tunis	2017-04-10 10	0.0428727534484
tunis	2017-04-10 17	0.0422751107835
tunis	2017-04-10 18	0.0471568466169
tunis	2017-04-11 08	0.0441521588701
tunis	2017-04-11 11	0.0443435944867
tunis	2017-04-11 20	0.0465287542203
tunis	2017-04-12 19	0.0390253705136
tunis	2017-04-12 23	0.0391126668015
tunis	2017-04-12 23	0.0419849206107
tunis	2017-04-13 00	0.048283635636
tunis	2017-04-13 17	0.0399127254479
tunis	2017-04-14 08	0.0561950791338
tunis	2017-04-14 18	0.0466930580745
tunis	2017-04-15 13	0.0382974259215
tunis	2017-04-15 15	0.0714661308569
tunis	2017-04-16 02	0.0388312760212
tunis	2017-04-18 15	0.0614618605989
tunis	2017-04-18 16	0.0556585829018
tunis	2017-04-18 20	0.037955465383
tunis	2017-04-18 23	0.0376065171265
tunis	2017-04-19 09	0.0371365089787
tunis	2017-04-19 13	0.0390018567013
tunis	2017-04-20 00	0.0702890983552
tunis	2017-04-21 09	0.049952170286
tunis	2017-04-21 13	0.0369854405595
tunis	2017-04-21 15	0.0474322342624
tunis	2017-04-21 16	0.0384693197164
tunis	2017-04-21 17	0.0413712180804
tunis	2017-04-22 21	0.0392854566506
tunis	2017-04-23 09	0.0389173782262
tunis	2017-04-24 03	0.0365132648649
tunis	2017-04-24 20	0.0356788816831
tunis	2017-04-25 07	0.0363383633168
tunis	2017-04-25 18	0.0426382624657
tunis	2017-04-26 23	0.0476968157958
tunis	2017-04-27 21	0.0431492831059
tunis	2017-04-29 00	0.0353443358493
tunis	2017-04-29 11	0.036167141926
tunis	2017-04-29 16	0.0348677318167
tunis	2017-04-29 19	0.0377153012689
tunis	2017-04-29 21	0.0362535362771
tunis	2017-04-29 23	0.0401677202077
tunis	2017-04-30 11	0.034658628449
tunis	2017-04-30 12	0.0349403538016
tunis	2017-04-30 15	0.0562709033386
tunis	2017-05-01 08	0.0349110788951
tunis	2017-05-01 17	0.0430777835822
tunis	2017-05-01 22	0.0353189895509
tunis	2017-05-02 13	0.0350428208532
tunis	2017-05-02 21	0.038396231349
tunis	2017-05-02 22	0.0365359738374
tunis	2017-05-03 19	0.0342629514033
tunis	2017-05-04 08	0.0358823269682
tunis	2017-05-05 16	0.0383569325699
tunis	2017-05-06 13	0.0917784905632
tunis	2017-05-07 12	0.0334879034638
tunis	2017-05-08 13	0.0471396285166
tunis	2017-05-08 22	0.0334304634823
tunis	2017-05-10 19	0.0341716175422
tunis	2017-05-10 23	0.187999960869
tunis	2017-05-11 00	0.0366800006128
tunis	2017-05-12 21	0.105715465313
tunis	2017-05-13 12	0.0349190592344
tunis	2017-05-13 19	0.0366104357501
tunis	2017-05-13 21	0.0345991832333
tunis	2017-05-15 15	0.0343040453677
tunis	2017-05-15 20	0.040488770297
tunis	2017-05-16 14	0.0329901904032
tunis	2017-05-16 14	0.0554581635124
tunis	2017-05-16 21	0.0346721934609
tunis	2017-05-17 11	0.032354844184
tunis	2017-05-17 11	0.0320880777873
tunis	2017-05-17 17	0.0349644465855
tunis	2017-05-17 19	0.0314189710328
tunis	2017-05-18 00	0.0818044143119
tunis	2017-05-18 01	0.0830563874919
tunis	2017-05-20 11	0.0317069698373
tunis	2017-05-22 00	0.0307755666731
tunis	2017-05-22 08	0.0313991457247
tunis	2017-05-23 00	0.0307341340039
tunis	2017-05-23 10	0.0322991201817
tunis	2017-05-25 14	0.0315930499482
tunis	2017-05-26 20	0.0313459086769
tunis	2017-05-26 22	0.0302913443204
tunis	2017-05-27 13	0.0302671661978
tunis	2017-05-27 15	0.0355965776371
tunis	2017-05-28 18	0.0299111821127
tunis	2017-05-28 22	0.0294369946424
tunis	2017-05-31 12	0.0327749545541
tunis	2017-05-31 13	0.0293097466161
tunis	2017-05-31 14	0.0294739405973
tunis	2017-05-31 15	0.0292082829849
tunis	2017-06-02 04	0.0312149043346
tunis	2017-06-02 17	0.0498154067567
tunis	2017-06-02 23	0.0354745290502
tunis	2017-06-03 09	0.0316424659408
tunis	2017-06-05 18	0.0281945189984
tunis	2017-06-05 20	0.0283599002033
tunis	2017-06-05 22	0.0282695420111
tunis	2017-06-06 02	0.027804943332
tunis	2017-06-07 12	0.0280092911048
tunis	2017-06-07 21	0.03907219424
tunis	2017-06-08 11	0.0274125684868
tunis	2017-06-08 18	0.029099045455
tunis	2017-06-09 22	0.0277835779074
tunis	2017-06-10 09	0.0297541716131
tunis	2017-06-10 15	0.0278041772602
tunis	2017-06-10 23	0.0277844045468
tunis	2017-06-11 02	0.048748525721
tunis	2017-06-11 07	0.0270858170107
tunis	2017-06-13 12	0.0279184774906
tunis	2017-06-13 15	0.0306493700943
tunis	2017-06-13 16	0.0267008645748
tunis	2017-06-13 19	0.0264709730696
tunis	2017-06-14 09	0.0325630684725
tunis	2017-06-17 00	0.026344494188
tunis	2017-06-17 13	0.0263896347965
tunis	2017-06-17 17	0.0295641741207
tunis	2017-06-18 05	0.0286194659802
tunis	2017-06-18 21	0.0268601381199
tunis	2017-06-19 23	0.028704802404
tunis	2017-06-20 09	0.0260436052978
tunis	2017-06-20 18	0.0257384937367
tunis	2017-06-20 18	0.0268991574395
tunis	2017-06-20 19	0.0257964068628
tunis	2017-06-20 21	0.0268302947758
tunis	2017-06-21 02	0.0256538428952
tunis	2017-06-22 04	0.0314038190936
tunis	2017-06-22 10	0.0289718003247
tunis	2017-06-22 17	0.025161048908
tunis	2017-06-22 18	0.025882857857
tunis	2017-06-23 01	0.0263936033304
tunis	2017-06-23 18	0.0247465638866
tunis	2017-06-24 19	0.0322047932877
tunis	2017-06-25 02	0.0259520306866
tunis	2017-06-25 07	0.0254037039355
tunis	2017-06-25 18	0.0248385665966
tunis	2017-06-27 13	0.0293201326062
tunis	2017-06-29 05	0.0213398878223
tunis	2017-06-29 05	0.0204142715826
tunis	2017-06-29 18	0.0244016055428
tunis	2017-06-30 01	0.0204097485283
tunis	2017-06-30 16	0.0197539056651
tunis	2017-06-30 23	0.019753362562
tunis	2017-07-02 16	0.0223647179455
tunis	2017-07-02 19	0.0202977201902
tunis	2017-07-04 03	0.0227221091425
tunis	2017-07-04 15	0.0225205671494
tunis	2017-07-04 23	0.0217279212811
tunis	2017-07-04 23	0.0191288793882
tunis	2017-07-05 16	0.0201701900408
tunis	2017-07-06 00	0.0193486517481
tunis	2017-07-06 22	0.0196248763445
tunis	2017-07-07 00	0.0209449363092
tunis	2017-07-07 01	0.0185955640225
tunis	2017-07-07 01	0.0326663366738
tunis	2017-07-07 02	0.021668347468
tunis	2017-07-07 15	0.0621640972344
tunis	2017-07-08 09	0.0183538757946
tunis	2017-07-08 15	0.0403523154487
tunis	2017-07-08 16	0.021996748671
tunis	2017-07-10 16	0.032111333304
tunis	2017-07-11 16	0.0172423370617
tunis	2017-07-13 11	0.0174281387766
tunis	2017-07-13 11	0.0284714148238
tunis	2017-07-13 11	0.0148398124467
tunis	2017-07-13 21	0.0167334024094
tunis	2017-07-14 17	0.0215205741425
tunis	2017-07-14 19	0.0295005514177
tunis	2017-07-16 20	0.015999021329
tunis	2017-07-17 02	0.0143707811104
tunis	2017-07-17 05	0.0140943206783
tunis	2017-07-17 11	0.0215241014421
tunis	2017-07-17 13	0.0139554954939
tunis	2017-07-17 13	0.0158114622032
tunis	2017-07-19 20	0.0167391199623
tunis	2017-07-20 14	0.0229143012032
tunis	2017-07-21 01	0.0223428791972
tunis	2017-07-21 01	0.0130820441118
tunis	2017-07-21 06	0.0134285299356
tunis	2017-07-21 11	0.0136143358074
tunis	2017-07-21 13	0.028446165091
tunis	2017-07-21 18	0.0139025823234
tunis	2017-07-22 16	0.0125275587416
tunis	2017-07-23 01	0.0130976588209
tunis	2017-07-23 03	0.0126052074655
tunis	2017-07-24 00	0.0146014552778
tunis	2017-07-24 09	0.0147511851501
tunis	2017-07-24 12	0.0125838948613
tunis	2017-07-24 14	0.0124476091224
tunis	2017-07-24 16	0.0121859058676
tunis	2017-07-24 19	0.01269494165
tunis	2017-07-24 22	0.0123064643432
tunis	2017-07-25 00	0.0125106042583
tunis	2017-07-25 02	0.0123743556312
tunis	2017-07-25 10	0.0120303310005
tunis	2017-07-26 12	0.0144176901046
tunis	2017-07-26 13	0.0276985230123
tunis	2017-07-28 05	0.0136057071909
tunis	2017-07-28 13	0.017602943461
tunis	2017-07-28 19	0.0120397660849
tunis	2017-07-29 12	0.0125086885253
tunis	2017-07-29 15	0.0124474360012
tunis	2017-07-29 15	0.0153458949764
tunis	2017-07-29 17	0.0115464567104
tunis	2017-07-29 18	0.0177065957482
tunis	2017-07-30 14	0.011519145807
tunis	2017-07-30 14	0.0125380068023
tunis	2017-07-30 17	0.010974908494
tunis	2017-07-30 18	0.0109738903014
tunis	2017-07-31 11	0.0114941111285
tunis	2017-07-31 11	0.0190982234488
tunis	2017-07-31 12	0.0108490596691
tunis	2017-08-01 14	0.0118849724606
tunis	2017-08-02 17	0.0107287373817
tunis	2017-08-04 23	0.0107225337471
tunis	2017-08-05 11	0.025455476466
tunis	2017-08-05 13	0.0106835529125
tunis	2017-08-06 03	0.0116691430884
tunis	2017-08-07 00	0.0140489796328
tunis	2017-08-07 03	0.0164756034578
tunis	2017-08-07 13	0.01273988409
tunis	2017-08-07 15	0.0112036385975
tunis	2017-08-08 14	0.0115655031346
tunis	2017-08-08 15	0.0299524214315
tunis	2017-08-08 17	0.0105479635393
tunis	2017-08-08 22	0.0105410460742
tunis	2017-08-09 00	0.0500564347688
tunis	2017-08-09 01	0.0191767565889
tunis	2017-08-09 11	0.0120099071328
tunis	2017-08-09 18	0.0119077195793
tunis	2017-08-09 19	0.0167947164787
tunis	2017-08-11 15	0.0154565002328
tunis	2017-08-12 12	0.0102937912779
tunis	2017-08-12 16	0.0103353553884
tunis	2017-08-12 17	0.0103289336572
tunis	2017-08-12 18	0.0674273136359
tunis	2017-08-12 18	0.0281564286374
tunis	2017-08-13 15	0.0100041964774
tunis	2017-08-14 00	0.00995495052252
tunis	2017-08-14 00	0.0146017562616
tunis	2017-08-14 10	0.00949474250146
tunis	2017-08-14 14	0.00952692626764
tunis	2017-08-14 17	0.00938175994631
tunis	2017-08-14 20	0.00919995044644
tunis	2017-08-14 22	0.0108321490029
tunis	2017-08-15 11	0.0126602060023
tunis	2017-08-15 14	0.0171517842957
tunis	2017-08-15 15	0.00899991736102
tunis	2017-08-15 23	0.00994472652094
tunis	2017-08-16 16	0.0101188902379
tunis	2017-08-16 16	0.00858905252808
tunis	2017-08-16 21	0.0169154876059
tunis	2017-08-16 22	0.0103108613154
tunis	2017-08-16 22	0.0172088186223
tunis	2017-08-17 02	0.00979857148574
tunis	2017-08-17 03	0.00854650374826
tunis	2017-08-18 02	0.00910828640525
tunis	2017-08-18 09	0.00854149893182
tunis	2017-08-18 09	0.0507889653472
tunis	2017-08-19 14	0.00858233320293
tunis	2017-08-19 22	0.0180641215563
tunis	2017-08-20 09	0.00843398808905
tunis	2017-08-21 15	0.00911288467041
tunis	2017-08-22 09	0.00835765858009
tunis	2017-08-23 15	0.00995360610274
tunis	2017-08-23 19	0.0161363151165
tunis	2017-08-24 03	0.00864160924437
tunis	2017-08-24 11	0.00809291669509
tunis	2017-08-24 13	0.00779698613088
tunis	2017-08-24 14	0.00782198915978
tunis	2017-08-24 18	0.00822630744735
tunis	2017-08-26 14	0.00760844853499
tunis	2017-08-27 19	0.00790740701026
tunis	2017-08-27 22	0.0078647221078
tunis	2017-08-28 12	0.00743145854078
tunis	2017-08-28 16	0.00852642992109
tunis	2017-08-28 21	0.00737057792002
tunis	2017-08-29 00	0.00740795400694
tunis	2017-08-29 02	0.0196190983019
tunis	2017-08-30 10	0.00792075332183
tunis	2017-08-30 15	0.00759101703953
tunis	2017-08-31 12	0.00757548689968
tunis	2017-08-31 16	0.00746836381456
tunis	2017-09-01 14	0.0075174649987
tunis	2017-09-02 12	0.00709398020365
tunis	2017-09-02 13	0.00892146682095
tunis	2017-09-02 14	0.00798660293196
tunis	2017-09-02 15	0.0066952932776
tunis	2017-09-02 19	0.00707886563968
tunis	2017-09-02 21	0.00772033684878
tunis	2017-09-04 12	0.00702624632693
tunis	2017-09-06 10	0.00796310383401
tunis	2017-09-06 13	0.0074439984827
tunis	2017-09-06 18	0.00649570644366
tunis	2017-09-06 19	0.00658875883752
tunis	2017-09-07 11	0.00844497280305
tunis	2017-09-07 13	0.00616137806103
tunis	2017-09-07 14	0.00625689534884
tunis	2017-09-08 00	0.00620419833709
tunis	2017-09-08 20	0.00677405809498
tunis	2017-09-09 10	0.0060556809597
tunis	2017-09-09 11	0.0107914563988
tunis	2017-09-09 12	0.0685037039791
tunis	2017-09-09 17	0.0116514733132
tunis	2017-09-09 17	0.00522657740815
tunis	2017-09-09 18	0.00704850040236
tunis	2017-09-09 18	0.00508447865037
tunis	2017-09-09 20	0.00514253845138
tunis	2017-09-09 22	0.00494527126193
tunis	2017-09-10 00	0.0101711684373
tunis	2017-09-10 04	0.0054275121177
tunis	2017-09-10 10	0.00476601875472
tunis	2017-09-10 11	0.0055413707325
tunis	2017-09-10 13	0.00619271341799
tunis	2017-09-10 16	0.00550682659639
tunis	2017-09-10 22	0.000826691331816
zaghouan	2015-09-03 19	0.122102319838
zaghouan	2015-09-19 10	0.188636439178
zaghouan	2015-11-21 22	0.103647114801
zaghouan	2016-04-14 21	0.17733374399
zaghouan	2016-06-01 13	0.0803063537894
zaghouan	2016-06-13 20	0.0997098718134
zaghouan	2016-08-31 01	0.0742323722135
zaghouan	2016-08-31 11	0.0701332240513
zaghouan	2017-01-04 18	0.0694539584068
zaghouan	2017-01-11 08	0.0538062473346
zaghouan	2017-01-28 21	0.0540943178251
zaghouan	2017-02-24 08	0.0442923574359
zaghouan	2017-03-19 20	0.0444307705076
zaghouan	2017-04-08 09	0.0366927311976
zaghouan	2017-04-23 22	0.019693619117
zaghouan	2017-08-22 18	0.0124051406113
zaghouan	2017-08-30 20	0.0121792838472
